8130 Disks 
-1.087500e+01 1.087500e+01
-1.087500e+01 1.087500e+01
-1.062500e+01 1.062500e+01
rcylinder(0.9,0.5) -2.217800e+00 -6.108962e+00 8.086151e+00 -1.874004e-01 -7.701184e-01 -6.097531e-01 9.810783e-01 -1.774850e-01 -7.735919e-02 -4.864631e-02 -6.127126e-01 7.888072e-01 3.485586e-01 8.562183e-01 1.900735e-01 
rcylinder(0.9,0.5) 1.287153e+00 5.179514e+00 7.843815e+00 6.017017e-01 -1.043406e-02 7.986527e-01 -3.376344e-01 9.028609e-01 2.661678e-01 -7.238495e-01 -4.298062e-01 5.397300e-01 5.131744e-01 2.485354e-01 4.142430e-01 
rcylinder(0.9,0.5) -3.510635e-01 2.840784e+00 7.819063e+00 2.750821e-01 6.530305e-01 7.056068e-01 6.940256e-01 -6.427695e-01 3.243082e-01 6.653257e-01 4.004978e-01 -6.300343e-01 5.395520e-01 3.012069e-01 3.329691e-01 
rcylinder(0.9,0.5) 4.819410e+00 -1.698463e+00 8.048479e+00 -5.244434e-01 6.942966e-01 -4.928604e-01 -4.259654e-01 -7.151509e-01 -5.541774e-01 -7.372331e-01 -8.069331e-02 6.708025e-01 8.273760e-01 2.364902e-01 2.962777e-01 
rcylinder(0.9,0.5) 5.322337e+00 -1.464482e+00 7.713315e+00 2.795969e-01 9.361811e-01 -2.130505e-01 6.422305e-01 -1.741350e-02 7.663137e-01 7.136985e-01 -3.510865e-01 -6.061128e-01 5.840221e-01 2.576714e-01 3.544985e-01 
rcylinder(0.9,0.5) 3.562988e+00 2.712540e+00 7.856406e+00 -7.745823e-01 6.137639e-01 -1.526960e-01 3.252809e-01 5.936338e-01 7.360647e-01 5.424154e-01 5.204736e-01 -6.594639e-01 4.315737e-01 4.118261e-01 3.064824e-01 
rcylinder(0.9,0.5) 4.148136e+00 3.082331e+00 7.692044e+00 -7.986001e-01 5.896250e-02 -5.989669e-01 1.931679e-01 -9.174302e-01 -3.478621e-01 -5.700211e-01 -3.935039e-01 7.212702e-01 5.458465e-01 3.869810e-01 2.508569e-01 
rcylinder(0.9,0.5) 6.605410e+00 2.361521e+00 7.647770e+00 -1.412786e-01 -9.510444e-01 -2.748726e-01 8.255200e-01 -2.664279e-01 4.975268e-01 -5.464038e-01 -1.566229e-01 8.227467e-01 7.590393e-01 4.082366e-01 1.595280e-01 
rcylinder(0.9,0.5) -7.340816e-01 3.582100e-01 7.674905e+00 -3.142314e-01 9.463470e-01 7.540481e-02 -5.886006e-01 -1.318908e-01 -7.975927e-01 -7.448543e-01 -2.950121e-01 5.984646e-01 6.344892e-01 2.296311e-01 3.613818e-01 
rcylinder(0.9,0.5) 3.586792e+00 -5.579238e-01 7.696345e+00 -3.290555e-01 8.664302e-01 -3.755279e-01 1.127585e-01 4.308803e-01 8.953366e-01 9.375542e-01 2.522715e-01 -2.394809e-01 6.729557e-01 5.620116e-02 6.844672e-01 
rcylinder(0.9,0.5) 4.192847e+00 -3.405174e-01 7.664388e+00 4.520964e-01 -8.115278e-01 3.701776e-01 3.761954e-01 5.497741e-01 7.458052e-01 -8.087557e-01 -1.979167e-01 5.538439e-01 7.218750e-01 1.721198e-01 4.015404e-01 
